FILIAL;NUMNOTA;SERIE;EMISSAO;CODCLI;CODPROD;QUANT;VLRUNIT;VLRTOTAL;CFOP;COND_PGTO
01;105219;1;27/05/2025;000304;PA00512;11;8,05;88,55;5102;28 DD
02;502328;1;27/05/2025;000167;PA00017;4;53,37;213,48;5102;À VISTA
01;105220;1;27/05/2025;000101;PA00059;20;23,65;473,00;6102;30 DD
01;105221;1;27/05/2025;000109;PA00241;4;32,42;129,68;6102;À VISTA
01;105222;1;27/05/2025;000404;PA00365;2;36,21;72,42;5102;30 DD
01;105223;1;27/05/2025;000078;PA00545;1;25,69;25,69;5102;30 DD
01;105224;1;27/05/2025;000418;PA00003;2;24,28;48,56;5102;28/35/42
02;502329;1;27/05/2025;000083;PA00228;1;24,78;24,78;6102;28 DD
02;502330;1;27/05/2025;000323;PA00110;7;23,91;167,37;5102;À VISTA
02;502331;1;27/05/2025;000328;PA00036;1;7,24;7,24;5102;28/35/42
01;105225;1;27/05/2025;000253;PA00011;34;52,33;1779,22;6102;28/35/42
01;105226;1;27/05/2025;000103;PA00600;8;52,66;421,28;5102;28 DD
01;105227;1;27/05/2025;000229;PA00200;12;18,40;220,80;5102;28/35/42
02;502332;1;27/05/2025;000059;PA00536;8;62,37;498,96;5102;À VISTA
01;105228;1;27/05/2025;000465;PA00363;1;16,73;16,73;6102;À VISTA
01;105229;1;27/05/2025;000306;PA00365;1;34,40;34,40;5102;À VISTA
01;105230;1;27/05/2025;000368;PA00446;8;30,36;242,88;6102;À VISTA
02;502333;1;27/05/2025;000120;PA00327;3;52,28;156,84;5102;À VISTA
01;105231;1;27/05/2025;000489;PA00577;1;20,31;20,31;5102;À VISTA
02;502334;1;27/05/2025;000144;PA00501;17;40,87;694,79;6102;28/35/42
01;105232;1;27/05/2025;000140;PA00586;4;60,16;240,64;5102;À VISTA
01;105233;1;27/05/2025;000038;PA00521;5;66,82;334,10;6102;30 DD
01;105234;1;27/05/2025;000465;PA00092;2;28,84;57,68;6102;À VISTA
01;105235;1;27/05/2025;000378;PA00481;1;16,97;16,97;5102;28/35/42
02;502335;1;27/05/2025;000421;PA00478;9;28,80;259,20;5102;28/35/42
01;105236;1;27/05/2025;000065;PA00272;1;27,14;27,14;6102;À VISTA
01;105237;1;27/05/2025;000363;PA00492;14;6,39;89,46;5102;28/35/42
01;105238;1;27/05/2025;000495;PA00094;1;30,88;30,88;6102;28 DD
01;105239;1;27/05/2025;000465;PA00204;1;11,38;11,38;6102;28 DD
01;105240;1;27/05/2025;000390;PA00392;12;20,88;250,56;6102;28 DD
02;502336;1;27/05/2025;000385;PA00327;1;49,67;49,67;5102;À VISTA
01;105241;1;27/05/2025;000147;PA00139;17;20,85;354,45;6102;30 DD
02;502337;1;27/05/2025;000407;PA00340;1;42,84;42,84;5102;À VISTA
01;105242;1;28/05/2025;000259;PA00139;3;20,85;62,55;5102;À VISTA
01;105243;1;28/05/2025;000192;PA00335;2;31,93;63,86;5102;30 DD
01;105244;1;28/05/2025;000444;PA00313;8;24,72;197,76;5102;28 DD
01;105245;1;28/05/2025;000336;PA00432;10;30,74;307,40;5102;28 DD
01;105246;1;28/05/2025;000338;PA00550;1;27,26;27,26;5102;28/35/42
01;105247;1;28/05/2025;000217;PA00201;4;36,97;147,88;6102;28 DD
01;105248;1;28/05/2025;951958;PA00535;3;43,84;131,52;6102;À VISTA
02;502338;1;28/05/2025;000386;PA00156;3;27,29;81,87;5102;28 DD
02;502339;1;28/05/2025;000010;PA00520;12;60,54;726,48;6102;À VISTA
01;105249;1;28/05/2025;000368;PA00502;8;50,39;403,12;6102;À VISTA
02;502340;1;28/05/2025;000144;PA00114;6;34,09;204,54;6102;28/35/42
01;105250;1;28/05/2025;000094;PA00318;3;28,48;85,44;5102;À VISTA
01;105251;1;28/05/2025;000313;PA00464;3;17,45;52,35;5102;28/35/42
01;105252;1;28/05/2025;000401;PA00368;4;25,26;101,04;6102;28 DD
01;105253;1;28/05/2025;000468;PA00507;6;14,15;84,90;6102;28/35/42
02;502341;1;28/05/2025;000144;PA00019;11;61,36;674,96;6102;30 DD
02;502342;1;28/05/2025;000500;PA00546;3;24,48;73,44;6102;28 DD
01;105254;1;28/05/2025;000163;PA00507;2;13,44;26,88;6102;30 DD
01;105255;1;28/05/2025;000452;PA00154;11;8,32;91,52;5102;28 DD
01;105256;1;28/05/2025;000101;PA00500;14;15,00;210,00;5102;À VISTA
01;105257;1;28/05/2025;000181;PA00598;2;17,18;34,36;5102;28/35/42
01;105258;1;28/05/2025;000129;PA00004;1;30,75;30,75;6102;30 DD
01;105259;1;28/05/2025;000373;PA00340;2;40,70;81,40;6102;À VISTA
01;105260;1;28/05/2025;000419;PA00066;19;14,41;273,79;5102;30 DD
01;105261;1;28/05/2025;000395;PA00495;3;8,25;24,75;5102;À VISTA
01;105262;1;28/05/2025;000220;PA00587;23;23,37;537,51;6102;28/35/42
01;105263;1;28/05/2025;000448;PA00319;10;49,22;492,20;5102;28 DD
02;502343;1;28/05/2025;000071;PA00112;28;32,21;901,88;5102;28 DD
01;105264;1;28/05/2025;000374;PA00287;10;62,15;621,50;6102;À VISTA
01;105265;1;28/05/2025;000045;PA00156;23;28,73;660,79;6102;28/35/42
01;105266;1;28/05/2025;000253;PA00176;9;11,48;103,32;6102;28/35/42
02;502344;1;28/05/2025;000144;PA00561;6;48,76;292,56;6102;30 DD
02;502345;1;28/05/2025;000406;PA00473;10;32,57;325,70;6102;28 DD
02;502346;1;28/05/2025;000440;PA00408;2;17,16;34,32;5102;À VISTA
01;105267;1;28/05/2025;000468;PA00434;9;28,59;257,31;5102;28/35/42
01;105268;1;28/05/2025;000156;PA00090;1;11,04;11,04;6102;28 DD
01;105269;1;28/05/2025;000148;PA00553;6;26,95;161,70;6102;28/35/42
02;502347;1;28/05/2025;000260;PA00107;1;22,69;22,69;5102;28 DD
01;105270;1;28/05/2025;000310;PA00043;1;6,88;6,88;6102;28 DD
01;105271;1;28/05/2025;000131;PA00057;1;48,09;48,09;6102;30 DD
01;105272;1;28/05/2025;000207;PA00288;7;50,77;355,39;5102;30 DD
01;105273;1;28/05/2025;000471;PA00272;1;25,63;25,63;6102;28 DD
01;105274;1;28/05/2025;000293;PA00122;1;20,92;20,92;6102;À VISTA
01;105275;1;28/05/2025;000362;PA00252;5;26,40;132,00;5102;À VISTA
02;502348;1;28/05/2025;000093;PA00046;3;5,12;15,36;6102;28/35/42
01;105276;1;28/05/2025;000248;PA00041;1;34,44;34,44;6102;30 DD
01;105277;1;28/05/2025;000314;PA00586;7;63,33;443,31;5102;28/35/42
01;105278;1;28/05/2025;000340;PA00437;1;13,71;13,71;5102;À VISTA
01;105279;1;28/05/2025;000201;PA00165;3;21,36;64,08;6102;À VISTA
01;105280;1;28/05/2025;000088;PA00435;1;19,59;19,59;5102;28 DD
01;105281;1;28/05/2025;000193;PA00133;7;32,15;225,05;6102;28/35/42
01;105282;1;28/05/2025;000045;PA00202;24;16,91;405,84;5102;À VISTA
01;105283;1;28/05/2025;000465;PA00034;2;32,36;64,72;5102;28/35/42
02;502349;1;28/05/2025;000180;PA00537;16;17,30;276,80;5102;À VISTA
01;105284;1;28/05/2025;000159;PA00476;1;12,84;12,84;5102;30 DD
01;105285;1;28/05/2025;000215;PA00282;1;46,30;46,30;6102;28/35/42
01;105286;1;28/05/2025;000493;PA00527;8;57,46;459,68;5102;28 DD
02;502350;1;28/05/2025;000311;PA00477;6;24,90;149,40;5102;28/35/42
01;105287;1;28/05/2025;000322;PA00162;8;15,34;122,72;6102;28/35/42
02;502351;1;28/05/2025;000110;PA00446;1;31,96;31,96;5102;30 DD
01;105288;1;29/05/2025;000045;PA00558;16;38,26;612,16;6102;28/35/42
01;105289;1;29/05/2025;000115;PA00456;6;25,64;153,84;6102;30 DD
01;105290;1;29/05/2025;000064;PA00399;1;54,42;54,42;5102;28/35/42
02;502352;1;29/05/2025;000270;PA00006;1;33,75;33,75;6102;28 DD
02;502353;1;29/05/2025;000412;PA00306;6;60,18;361,08;5102;30 DD
01;105291;1;29/05/2025;000204;PA00146;7;8,03;56,21;5102;À VISTA
02;502354;1;29/05/2025;000071;PA00520;1;57,51;57,51;5102;30 DD
02;502355;1;29/05/2025;000319;PA00560;5;61,92;309,60;6102;28/35/42
01;105292;1;29/05/2025;000150;PA00442;11;33,40;367,40;5102;28 DD
02;502356;1;29/05/2025;000451;PA00395;12;23,93;287,16;5102;28/35/42
01;105293;1;29/05/2025;000448;PA00306;6;60,18;361,08;6102;28/35/42
01;105294;1;29/05/2025;000101;PA00372;3;9,02;27,06;5102;30 DD
01;105295;1;29/05/2025;000156;PA00092;1;27,24;27,24;6102;30 DD
01;105296;1;29/05/2025;000117;PA00542;5;44,80;224,00;6102;À VISTA
02;502357;1;29/05/2025;000021;PA00489;15;29,93;448,95;5102;28 DD
02;502358;1;29/05/2025;000187;PA00236;7;30,73;215,11;5102;28 DD
01;105297;1;29/05/2025;000069;PA00124;18;12,14;218,52;6102;À VISTA
02;502359;1;29/05/2025;000179;PA00248;4;17,33;69,32;6102;30 DD
01;105298;1;29/05/2025;000062;PA00178;3;8,25;24,75;5102;30 DD
02;502360;1;29/05/2025;000383;PA00086;1;27,59;27,59;5102;28/35/42
01;105299;1;29/05/2025;000483;PA00195;2;30,64;61,28;5102;30 DD
02;502361;1;29/05/2025;000283;PA00111;1;28,88;28,88;6102;28 DD
01;105300;1;29/05/2025;000174;PA00139;7;20,85;145,95;5102;30 DD
01;105301;1;29/05/2025;000465;PA00006;1;30,38;30,38;6102;30 DD
02;502362;1;29/05/2025;000155;PA00476;2;13,52;27,04;6102;30 DD
01;105302;1;29/05/2025;000045;PA00524;6;26,14;156,84;5102;28 DD
01;105303;1;29/05/2025;000016;PA00220;1;17,14;17,14;6102;28/35/42
01;105304;1;29/05/2025;000497;PA00413;2;4,86;9,72;6102;28/35/42
01;105305;1;29/05/2025;000263;PA00599;30;57,40;1722,00;6102;28/35/42
01;105306;1;29/05/2025;000445;PA00451;4;28,03;112,12;5102;30 DD
01;105307;1;29/05/2025;000200;PA00454;19;36,84;699,96;5102;28 DD
01;105308;1;29/05/2025;000472;PA00185;2;11,41;22,82;5102;À VISTA
01;105309;1;29/05/2025;912603;PA00299;9;30,19;271,71;6102;28/35/42
02;502363;1;29/05/2025;000323;PA00071;7;47,22;330,54;6102;28/35/42
01;105310;1;29/05/2025;000121;PA00084;14;64,17;898,38;6102;30 DD
02;502364;1;29/05/2025;000179;PA00320;4;50,39;201,56;6102;À VISTA
01;105311;1;29/05/2025;000078;PA00382;5;53,27;266,35;6102;30 DD
01;105312;1;29/05/2025;000322;PA00280;13;10,75;139,75;6102;À VISTA
01;105313;1;29/05/2025;000345;PA00567;1;53,32;53,32;5102;28/35/42
01;105314;1;29/05/2025;000285;PA00564;1;7,28;7,28;6102;28/35/42
01;105315;1;29/05/2025;000392;PA00455;1;15,04;15,04;6102;À VISTA
01;105316;1;29/05/2025;000300;PA00154;7;7,90;55,30;5102;À VISTA
02;502365;1;29/05/2025;000466;PA00546;1;27,20;27,20;5102;28/35/42
01;105317;1;29/05/2025;000078;PA00396;5;59,36;296,80;6102;À VISTA
01;105318;1;29/05/2025;000191;PA00413;3;4,86;14,58;6102;28/35/42
01;105319;1;29/05/2025;000002;PA00255;1;9,68;9,68;6102;À VISTA
02;502366;1;29/05/2025;000165;PA00298;4;20,16;80,64;6102;À VISTA
01;105320;1;29/05/2025;000045;PA00457;21;29,39;617,19;5102;28/35/42
02;502367;1;29/05/2025;000355;PA00288;23;50,77;1167,71;6102;30 DD
02;502368;1;29/05/2025;000379;PA00294;3;22,94;68,82;6102;28/35/42
01;105321;1;29/05/2025;000498;PA00594;1;31,69;31,69;6102;28/35/42
02;502369;1;29/05/2025;915452;PA00075;7;48,46;339,22;5102;30 DD
01;105322;1;29/05/2025;000419;PA00211;17;22,05;374,85;5102;28 DD
01;105323;1;29/05/2025;000046;PA00044;5;40,20;201,00;5102;28/35/42
01;105324;1;29/05/2025;000174;PA00168;5;22,64;113,20;5102;30 DD
01;105325;1;29/05/2025;000393;PA00341;4;48,05;192,20;6102;30 DD
02;502370;1;29/05/2025;000087;PA00012;14;34,97;489,58;5102;28 DD
01;105326;1;29/05/2025;000313;PA00002;9;45,98;413,82;5102;28 DD
02;502371;1;29/05/2025;000432;PA00490;3;22,56;67,68;6102;28 DD
01;105327;1;29/05/2025;000272;PA00327;3;44,44;133,32;6102;28 DD
01;105328;1;29/05/2025;000154;PA00408;1;15,26;15,26;5102;30 DD
01;105329;1;29/05/2025;000078;PA00552;18;11,32;203,76;5102;28/35/42
01;105330;1;29/05/2025;000362;PA00581;21;12,43;261,03;5102;À VISTA
01;105331;1;29/05/2025;000128;PA00566;16;71,86;1149,76;5102;28 DD
02;502372;1;29/05/2025;000319;PA00189;11;14,64;161,04;5102;28 DD
02;502373;1;29/05/2025;000450;PA00447;1;17,00;17,00;6102;30 DD
01;105332;1;29/05/2025;000490;PA00588;5;20,76;103,80;5102;28/35/42
01;105333;1;29/05/2025;926140;PA00167;2;30,53;61,06;5102;28 DD
01;105334;1;30/05/2025;000117;PA00184;21;11,79;247,59;5102;À VISTA
02;502374;1;30/05/2025;000251;PA00091;3;41,80;125,40;5102;À VISTA
01;105335;1;30/05/2025;000461;PA00420;6;11,50;69,00;5102;À VISTA
02;502375;1;30/05/2025;000199;PA00025;4;25,16;100,64;6102;30 DD
02;502376;1;30/05/2025;000179;PA00582;13;57,98;753,74;5102;30 DD
01;105336;1;30/05/2025;000348;PA00184;4;10,61;42,44;6102;28 DD
02;502377;1;30/05/2025;000011;PA00335;4;28,74;114,96;5102;28/35/42
02;502378;1;30/05/2025;000011;PA00116;1;29,85;29,85;5102;28 DD
01;105337;1;30/05/2025;000266;PA00116;9;28,28;254,52;6102;28 DD
02;502379;1;30/05/2025;000412;PA00463;13;20,25;263,25;6102;28/35/42
01;105338;1;30/05/2025;000074;PA00393;11;34,18;375,98;6102;30 DD
01;105339;1;30/05/2025;000479;PA00269;4;12,64;50,56;5102;28/35/42
01;105340;1;30/05/2025;953500;PA00366;2;12,50;25,00;5102;À VISTA
01;105341;1;30/05/2025;000465;PA00128;2;22,17;44,34;6102;30 DD
01;105342;1;30/05/2025;000231;PA00406;7;24,99;174,93;6102;28/35/42
02;502380;1;30/05/2025;000033;PA00399;10;57,28;572,80;6102;À VISTA
02;502381;1;30/05/2025;000484;PA00159;5;40,43;202,15;6102;30 DD
01;105343;1;30/05/2025;000290;PA00123;8;33,58;268,64;6102;30 DD
01;105344;1;30/05/2025;000342;PA00490;1;25,07;25,07;6102;28/35/42
01;105345;1;30/05/2025;000013;PA00155;1;16,67;16,67;5102;28 DD
01;105346;1;30/05/2025;000119;PA00033;6;50,08;300,48;6102;28/35/42
01;105347;1;30/05/2025;000253;PA00253;11;9,88;108,68;6102;28/35/42
01;105348;1;30/05/2025;000002;PA00177;1;13,18;13,18;6102;À VISTA
01;105349;1;30/05/2025;000346;PA00263;1;20,24;20,24;5102;28/35/42
01;105350;1;30/05/2025;000300;PA00208;4;15,30;61,20;5102;30 DD
01;105351;1;30/05/2025;000339;PA00117;3;11,55;34,65;6102;30 DD
02;502382;1;30/05/2025;000377;PA00419;3;17,26;51,78;5102;28 DD
01;105352;1;30/05/2025;000389;PA00540;4;28,42;113,68;6102;À VISTA
01;105353;1;30/05/2025;000497;PA00577;6;20,31;121,86;6102;28/35/42
01;105354;1;30/05/2025;000462;PA00116;9;31,42;282,78;6102;30 DD
02;502383;1;30/05/2025;000185;PA00553;1;26,95;26,95;6102;28/35/42
02;502384;1;30/05/2025;000086;PA00087;1;24,26;24,26;6102;28/35/42
02;502385;1;30/05/2025;000123;PA00492;14;5,75;80,50;5102;28/35/42
01;105355;1;30/05/2025;000175;PA00389;3;30,11;90,33;5102;À VISTA
02;502386;1;30/05/2025;000040;PA00179;1;35,64;35,64;6102;28/35/42
01;105356;1;30/05/2025;000293;PA00537;1;15,57;15,57;5102;30 DD
01;105357;1;30/05/2025;000096;PA00417;4;26,55;106,20;6102;28/35/42
02;502387;1;30/05/2025;000107;PA00525;1;64,40;64,40;6102;28 DD
01;105358;1;30/05/2025;000117;PA00273;19;42,25;802,75;6102;À VISTA
02;502388;1;30/05/2025;000040;PA00015;22;36,75;808,50;6102;28 DD
02;502389;1;30/05/2025;000087;PA00511;3;52,56;157,68;6102;30 DD
02;502390;1;30/05/2025;000406;PA00043;5;7,64;38,20;6102;30 DD
01;105359;1;30/05/2025;000212;PA00007;5;53,35;266,75;5102;28 DD
01;105360;1;30/05/2025;000257;PA00562;6;61,10;366,60;6102;30 DD
01;105361;1;30/05/2025;000350;PA00440;24;21,69;520,56;5102;À VISTA
01;105362;1;30/05/2025;000392;PA00284;1;30,42;30,42;5102;28 DD
01;105363;1;30/05/2025;000301;PA00067;1;37,13;37,13;6102;30 DD
01;105364;1;30/05/2025;000255;PA00253;1;8,89;8,89;5102;À VISTA
01;105365;1;30/05/2025;000171;PA00466;3;22,82;68,46;5102;28/35/42
01;105366;1;30/05/2025;000350;PA00024;21;5,25;110,25;5102;30 DD
01;105367;1;30/05/2025;000045;PA00253;22;9,39;206,58;6102;28 DD
01;105368;1;30/05/2025;000207;PA00237;3;35,21;105,63;5102;28/35/42
01;105369;1;30/05/2025;000334;PA00590;3;57,59;172,77;6102;À VISTA
01;105370;1;30/05/2025;000045;PA00333;9;30,00;270,00;6102;28 DD
01;105371;1;30/05/2025;000106;PA00311;3;79,28;237,84;5102;30 DD
01;105372;1;30/05/2025;000342;PA00278;3;13,94;41,82;6102;À VISTA
01;105373;1;30/05/2025;000397;PA00450;7;13,84;96,88;5102;30 DD
02;502391;1;30/05/2025;000179;PA00408;8;18,12;144,96;6102;28/35/42
02;502392;1;30/05/2025;000451;PA00458;2;28,07;56,14;6102;28/35/42
01;105374;1;30/05/2025;000060;PA00431;5;7,37;36,85;5102;28/35/42
02;502393;1;30/05/2025;000194;PA00157;4;34,49;137,96;5102;28 DD
01;105375;1;30/05/2025;000354;PA00126;1;9,06;9,06;5102;À VISTA
01;105376;1;30/05/2025;000043;PA00498;17;21,32;362,44;5102;28/35/42
01;105377;1;30/05/2025;000224;PA00106;15;33,92;508,80;6102;30 DD
01;105378;1;30/05/2025;000024;PA00027;6;50,67;304,02;6102;28 DD
01;105379;1;30/05/2025;000094;PA00385;3;14,58;43,74;6102;28 DD
01;105380;1;30/05/2025;000111;PA00250;12;19,34;232,08;5102;À VISTA
02;502394;1;30/05/2025;000172;PA00415;16;9,67;154,72;6102;À VISTA
01;105381;1;30/05/2025;000133;PA00301;9;31,90;287,10;5102;À VISTA
01;105382;1;30/05/2025;000200;PA00033;16;55,65;890,40;5102;À VISTA
02;502395;1;30/05/2025;000048;PA00461;2;11,54;23,08;5102;28 DD
02;502396;1;30/05/2025;000048;PA00058;15;37,24;558,60;6102;À VISTA
01;105383;1;30/05/2025;000348;PA00284;2;34,00;68,00;6102;À VISTA
02;502397;1;30/05/2025;000048;PA00103;10;30,76;307,60;6102;À VISTA
01;105384;1;30/05/2025;000101;PA00091;5;52,25;261,25;5102;28/35/42
01;105385;1;30/05/2025;000015;PA00317;2;58,73;117,46;5102;28 DD
02;502398;1;30/05/2025;000379;PA00031;10;14,03;140,30;6102;30 DD
02;502399;1;31/05/2025;000008;PA00497;7;16,68;116,76;6102;28 DD
02;502400;1;31/05/2025;000041;PA00324;12;75,25;903,00;5102;28 DD
01;105386;1;31/05/2025;000285;PA00060;1;8,69;8,69;6102;28/35/42
01;105387;1;31/05/2025;000052;PA00145;12;41,27;495,24;5102;28 DD
02;502401;1;31/05/2025;000083;PA00261;1;38,70;38,70;5102;À VISTA
01;105388;1;31/05/2025;000056;PA00524;1;23,53;23,53;6102;28 DD
01;105389;1;31/05/2025;000356;PA00563;3;54,08;162,24;6102;28/35/42
02;502402;1;31/05/2025;000055;PA00276;1;32,45;32,45;6102;À VISTA
02;502403;1;31/05/2025;000059;PA00177;9;14,64;131,76;5102;28 DD
02;502404;1;31/05/2025;000487;PA00503;3;28,76;86,28;5102;À VISTA
01;105390;1;31/05/2025;000348;PA00192;2;28,32;56,64;6102;28/35/42
02;502405;1;31/05/2025;000144;PA00510;12;62,49;749,88;5102;À VISTA
01;105391;1;31/05/2025;000099;PA00335;3;30,33;90,99;6102;À VISTA
02;502406;1;31/05/2025;000048;PA00360;2;47,01;94,02;5102;À VISTA
01;105392;1;31/05/2025;000016;PA00181;1;19,24;19,24;5102;28/35/42
02;502407;1;31/05/2025;000047;PA00005;1;42,83;42,83;5102;28/35/42
01;105393;1;31/05/2025;000302;PA00302;2;15,83;31,66;6102;28/35/42
02;502408;1;31/05/2025;000093;PA00404;9;32,12;289,08;6102;28/35/42
02;502409;1;31/05/2025;000187;PA00315;5;57,17;285,85;6102;30 DD
01;105394;1;31/05/2025;000015;PA00144;5;29,43;147,15;5102;28/35/42
01;105395;1;31/05/2025;000053;PA00561;1;48,76;48,76;6102;30 DD
01;105396;1;31/05/2025;000078;PA00006;2;33,75;67,50;6102;30 DD
01;105397;1;31/05/2025;000356;PA00362;3;13,08;39,24;6102;28/35/42
01;105398;1;31/05/2025;000498;PA00576;3;19,37;58,11;5102;28 DD
01;105399;1;31/05/2025;000035;PA00140;26;42,66;1109,16;6102;30 DD
02;502410;1;31/05/2025;000432;PA00114;5;34,09;170,45;5102;28 DD
01;105400;1;31/05/2025;000109;PA00441;2;14,38;28,76;5102;30 DD
02;502411;1;31/05/2025;000180;PA00339;9;27,30;245,70;6102;28 DD
02;502412;1;31/05/2025;000177;PA00290;3;41,47;124,41;5102;À VISTA
01;105401;1;31/05/2025;000075;PA00379;14;63,51;889,14;6102;28 DD
02;502413;1;31/05/2025;000440;PA00059;1;22,47;22,47;5102;28 DD
02;502414;1;31/05/2025;000364;PA00436;1;29,40;29,40;5102;30 DD
01;105402;1;31/05/2025;915289;PA00596;2;41,66;83,32;5102;30 DD
01;105403;1;31/05/2025;000449;PA00174;5;27,37;136,85;5102;28/35/42
01;105404;1;31/05/2025;000464;PA00291;1;46,04;46,04;6102;28 DD
02;502415;1;31/05/2025;000120;PA00440;16;21,69;347,04;6102;À VISTA
02;502416;1;31/05/2025;000379;PA00590;5;60,98;304,90;6102;30 DD
01;105405;1;31/05/2025;000459;PA00135;1;9,75;9,75;6102;28 DD
01;105406;1;31/05/2025;000301;PA00511;1;47,03;47,03;6102;28/35/42
01;105407;1;01/06/2025;000063;PA00436;2;23,52;47,04;6102;28/35/42
01;105408;1;01/06/2025;000400;PA00061;14;24,23;339,22;6102;28/35/42
01;105409;1;01/06/2025;000214;PA00365;1;36,21;36,21;5102;28/35/42
01;105410;1;01/06/2025;000281;PA00475;11;27,57;303,27;6102;30 DD
01;105411;1;01/06/2025;000253;PA00276;4;38,18;152,72;5102;28/35/42
02;502417;1;01/06/2025;000089;PA00319;1;41,84;41,84;5102;30 DD
01;105412;1;01/06/2025;000024;PA00354;2;73,47;146,94;6102;28 DD
02;502418;1;01/06/2025;000241;PA00308;2;65,19;130,38;5102;À VISTA
02;502419;1;01/06/2025;000040;PA00007;6;50,54;303,24;5102;28/35/42
02;502420;1;01/06/2025;000093;PA00238;22;30,96;681,12;5102;À VISTA
01;105413;1;01/06/2025;000142;PA00210;7;8,69;60,83;5102;28 DD
02;502421;1;01/06/2025;000162;PA00292;6;24,44;146,64;6102;28 DD
01;105414;1;01/06/2025;000382;PA00219;1;39,16;39,16;6102;28/35/42
01;105415;1;01/06/2025;000148;PA00112;5;28,99;144,95;5102;À VISTA
01;105416;1;01/06/2025;000416;PA00446;10;31,96;319,60;5102;28 DD
01;105417;1;01/06/2025;000248;PA00471;1;18,13;18,13;5102;28 DD
01;105418;1;01/06/2025;000063;PA00476;2;11,49;22,98;6102;28/35/42
01;105419;1;01/06/2025;000003;PA00190;7;34,89;244,23;5102;À VISTA
01;105420;1;01/06/2025;000362;PA00159;6;40,43;242,58;5102;30 DD
01;105421;1;01/06/2025;000002;PA00233;4;6,91;27,64;5102;28/35/42
01;105422;1;01/06/2025;000100;PA00231;22;13,69;301,18;5102;28 DD
01;105423;1;01/06/2025;000094;PA00545;2;25,69;51,38;5102;28/35/42
01;105424;1;01/06/2025;000272;PA00191;2;10,86;21,72;6102;30 DD
01;105425;1;01/06/2025;000182;PA00368;4;28,07;112,28;5102;À VISTA
02;502422;1;01/06/2025;000071;PA00512;12;8,05;96,60;6102;30 DD
01;105426;1;01/06/2025;000253;PA00239;7;43,58;305,06;5102;À VISTA
01;105427;1;01/06/2025;000030;PA00531;1;23,61;23,61;5102;28 DD
02;502423;1;01/06/2025;000021;PA00167;5;27,48;137,40;5102;28/35/42
01;105428;1;01/06/2025;000002;PA00276;2;34,36;68,72;6102;28 DD
02;502424;1;01/06/2025;000364;PA00356;3;39,66;118,98;5102;À VISTA
02;502425;1;01/06/2025;000110;PA00158;8;32,05;256,40;5102;30 DD
01;105429;1;01/06/2025;000339;PA00398;1;21,20;21,20;6102;28/35/42
01;105430;1;02/06/2025;978055;PA00489;4;29,93;119,72;6102;À VISTA
01;105431;1;02/06/2025;000229;PA00555;4;64,99;259,96;5102;30 DD
01;105432;1;02/06/2025;000403;PA00556;1;62,29;62,29;5102;28/35/42
01;105433;1;02/06/2025;000020;PA00113;11;18,13;199,43;6102;28/35/42
01;105434;1;02/06/2025;000301;PA00007;1;44,93;44,93;5102;28/35/42
01;105435;1;02/06/2025;000217;PA00284;6;35,79;214,74;5102;28 DD
01;105436;1;02/06/2025;000104;PA00181;1;18,17;18,17;6102;28/35/42
01;105437;1;02/06/2025;000263;PA00149;4;18,17;72,68;5102;28 DD
01;105438;1;02/06/2025;000045;PA00426;65;16,59;1078,35;6102;30 DD
01;105439;1;02/06/2025;000441;PA00059;1;21,28;21,28;5102;28 DD
02;502426;1;02/06/2025;000172;PA00142;7;43,70;305,90;5102;À VISTA
01;105440;1;02/06/2025;000400;PA00087;9;28,54;256,86;6102;30 DD
02;502427;1;02/06/2025;000165;PA00520;6;57,51;345,06;5102;28/35/42
01;105441;1;02/06/2025;000339;PA00266;1;25,94;25,94;6102;30 DD
01;105442;1;02/06/2025;000354;PA00171;6;28,45;170,70;5102;28 DD
01;105443;1;02/06/2025;000479;PA00382;22;53,27;1171,94;5102;30 DD
01;105444;1;02/06/2025;000457;PA00296;7;38,28;267,96;5102;30 DD
01;105445;1;02/06/2025;000322;PA00396;38;65,96;2506,48;5102;28/35/42
01;105446;1;02/06/2025;000313;PA00106;14;35,71;499,94;6102;28 DD
01;105447;1;02/06/2025;000036;PA00288;2;45,69;91,38;5102;28/35/42
01;105448;1;02/06/2025;000009;PA00206;1;16,45;16,45;5102;28 DD
01;105449;1;02/06/2025;000080;PA00046;25;5,39;134,75;6102;28/35/42
01;105450;1;02/06/2025;000003;PA00087;3;28,54;85,62;5102;30 DD
01;105451;1;02/06/2025;000067;PA00259;5;32,33;161,65;6102;28/35/42
01;105452;1;02/06/2025;000452;PA00531;2;27,78;55,56;5102;28/35/42
02;502428;1;02/06/2025;000050;PA00458;4;28,07;112,28;5102;28/35/42
01;105453;1;02/06/2025;000128;PA00547;6;56,72;340,32;5102;28 DD
01;105454;1;02/06/2025;000104;PA00102;1;16,50;16,50;5102;30 DD
02;502429;1;02/06/2025;000120;PA00599;4;57,40;229,60;6102;À VISTA
01;105455;1;02/06/2025;000447;PA00107;6;22,69;136,14;6102;28/35/42
02;502430;1;02/06/2025;000251;PA00284;2;28,63;57,26;5102;30 DD
02;502431;1;02/06/2025;000450;PA00501;4;43,14;172,56;6102;28/35/42
01;105456;1;02/06/2025;000254;PA00337;3;77,65;232,95;5102;À VISTA
02;502432;1;02/06/2025;000405;PA00228;1;26,15;26,15;6102;30 DD
